MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20150804,6009,Calaveras County,CA,0,100,100,100,100,100,8/4/2015,8/10/2015,1
20150728,6009,Calaveras County,CA,0,100,100,100,100,100,7/28/2015,8/3/2015,1
20150721,6009,Calaveras County,CA,0,100,100,100,100,100,7/21/2015,7/27/2015,1
20150714,6009,Calaveras County,CA,0,100,100,100,100,100,7/14/2015,7/20/2015,1
20150707,6009,Calaveras County,CA,0,100,100,100,100,100,7/7/2015,7/13/2015,1
20150630,6009,Calaveras County,CA,0,100,100,100,100,100,6/30/2015,7/6/2015,1
20150623,6009,Calaveras County,CA,0,100,100,100,100,100,6/23/2015,6/29/2015,1
20150616,6009,Calaveras County,CA,0,100,100,100,100,100,6/16/2015,6/22/2015,1
20150609,6009,Calaveras County,CA,0,100,100,100,100,100,6/9/2015,6/15/2015,1
20150602,6009,Calaveras County,CA,0,100,100,100,100,100,6/2/2015,6/8/2015,1
20150526,6009,Calaveras County,CA,0,100,100,100,100,100,5/26/2015,6/1/2015,1
20150519,6009,Calaveras County,CA,0,100,100,100,100,100,5/19/2015,5/25/2015,1
20150512,6009,Calaveras County,CA,0,100,100,100,100,100,5/12/2015,5/18/2015,1
20150505,6009,Calaveras County,CA,0,100,100,100,100,100,5/5/2015,5/11/2015,1
20150428,6009,Calaveras County,CA,0,100,100,100,100,100,4/28/2015,5/4/2015,1
20150421,6009,Calaveras County,CA,0,100,100,100,100,100,4/21/2015,4/27/2015,1
20150414,6009,Calaveras County,CA,0,100,100,100,100,100,4/14/2015,4/20/2015,1
20150407,6009,Calaveras County,CA,0,100,100,100,100,100,4/7/2015,4/13/2015,1
20150331,6009,Calaveras County,CA,0,100,100,100,100,100,3/31/2015,4/6/2015,1
20150324,6009,Calaveras County,CA,0,100,100,100,100,100,3/24/2015,3/30/2015,1
20150317,6009,Calaveras County,CA,0,100,100,100,100,100,3/17/2015,3/23/2015,1
20150310,6009,Calaveras County,CA,0,100,100,100,100,100,3/10/2015,3/16/2015,1
20150303,6009,Calaveras County,CA,0,100,100,100,100,100,3/3/2015,3/9/2015,1
20150224,6009,Calaveras County,CA,0,100,100,100,100,100,2/24/2015,3/2/2015,1
20150217,6009,Calaveras County,CA,0,100,100,100,100,100,2/17/2015,2/23/2015,1
20150210,6009,Calaveras County,CA,0,100,100,100,100,100,2/10/2015,2/16/2015,1
20150203,6009,Calaveras County,CA,0,100,100,100,100,100,2/3/2015,2/9/2015,1
20150127,6009,Calaveras County,CA,0,100,100,100,100,100,1/27/2015,2/2/2015,1
20150120,6009,Calaveras County,CA,0,100,100,100,100,100,1/20/2015,1/26/2015,1
20150113,6009,Calaveras County,CA,0,100,100,100,100,100,1/13/2015,1/19/2015,1
20150106,6009,Calaveras County,CA,0,100,100,100,100,100,1/6/2015,1/12/2015,1
20141230,6009,Calaveras County,CA,0,100,100,100,100,100,12/30/2014,1/5/2015,1
20141223,6009,Calaveras County,CA,0,100,100,100,100,100,12/23/2014,12/29/2014,1
20141216,6009,Calaveras County,CA,0,100,100,100,100,100,12/16/2014,12/22/2014,1
20141209,6009,Calaveras County,CA,0,100,100,100,100,100,12/9/2014,12/15/2014,1
20141202,6009,Calaveras County,CA,0,100,100,100,100,100,12/2/2014,12/8/2014,1
20141125,6009,Calaveras County,CA,0,100,100,100,100,100,11/25/2014,12/1/2014,1
20141118,6009,Calaveras County,CA,0,100,100,100,100,100,11/18/2014,11/24/2014,1
20141111,6009,Calaveras County,CA,0,100,100,100,100,100,11/11/2014,11/17/2014,1
20141104,6009,Calaveras County,CA,0,100,100,100,100,100,11/4/2014,11/10/2014,1
20141028,6009,Calaveras County,CA,0,100,100,100,100,100,10/28/2014,11/3/2014,1
20141021,6009,Calaveras County,CA,0,100,100,100,100,100,10/21/2014,10/27/2014,1
20141014,6009,Calaveras County,CA,0,100,100,100,100,100,10/14/2014,10/20/2014,1
20141007,6009,Calaveras County,CA,0,100,100,100,100,100,10/7/2014,10/13/2014,1
20140930,6009,Calaveras County,CA,0,100,100,100,100,100,9/30/2014,10/6/2014,1
20140923,6009,Calaveras County,CA,0,100,100,100,100,100,9/23/2014,9/29/2014,1
20140916,6009,Calaveras County,CA,0,100,100,100,100,100,9/16/2014,9/22/2014,1
20140909,6009,Calaveras County,CA,0,100,100,100,100,100,9/9/2014,9/15/2014,1
20140902,6009,Calaveras County,CA,0,100,100,100,100,100,9/2/2014,9/8/2014,1
20140826,6009,Calaveras County,CA,0,100,100,100,100,100,8/26/2014,9/1/2014,1
20140819,6009,Calaveras County,CA,0,100,100,100,100,100,8/19/2014,8/25/2014,1
20140812,6009,Calaveras County,CA,0,100,100,100,100,100,8/12/2014,8/18/2014,1
20140805,6009,Calaveras County,CA,0,100,100,100,100,100,8/5/2014,8/11/2014,1
20140729,6009,Calaveras County,CA,0,100,100,100,100,100,7/29/2014,8/4/2014,1
20140722,6009,Calaveras County,CA,0,100,100,100,100,0,7/22/2014,7/28/2014,1
20140715,6009,Calaveras County,CA,0,100,100,100,100,0,7/15/2014,7/21/2014,1
20140708,6009,Calaveras County,CA,0,100,100,100,100,0,7/8/2014,7/14/2014,1
20140701,6009,Calaveras County,CA,0,100,100,100,100,0,7/1/2014,7/7/2014,1
20140624,6009,Calaveras County,CA,0,100,100,100,100,0,6/24/2014,6/30/2014,1
20140617,6009,Calaveras County,CA,0,100,100,100,100,0,6/17/2014,6/23/2014,1
20140610,6009,Calaveras County,CA,0,100,100,100,100,0,6/10/2014,6/16/2014,1
20140603,6009,Calaveras County,CA,0,100,100,100,100,0,6/3/2014,6/9/2014,1
20140527,6009,Calaveras County,CA,0,100,100,100,100,0,5/27/2014,6/2/2014,1
20140520,6009,Calaveras County,CA,0,100,100,100,100,0,5/20/2014,5/26/2014,1
20140513,6009,Calaveras County,CA,0,100,100,100,100,0,5/13/2014,5/19/2014,1
20140506,6009,Calaveras County,CA,0,100,100,100,100,0,5/6/2014,5/12/2014,1
20140429,6009,Calaveras County,CA,0,100,100,100,100,0,4/29/2014,5/5/2014,1
20140422,6009,Calaveras County,CA,0,100,100,100,100,0,4/22/2014,4/28/2014,1
20140415,6009,Calaveras County,CA,0,100,100,100,100,0,4/15/2014,4/21/2014,1
20140408,6009,Calaveras County,CA,0,100,100,100,100,0,4/8/2014,4/14/2014,1
20140401,6009,Calaveras County,CA,0,100,100,100,100,0,4/1/2014,4/7/2014,1
20140325,6009,Calaveras County,CA,0,100,100,100,100,0,3/25/2014,3/31/2014,1
20140318,6009,Calaveras County,CA,0,100,100,100,100,0,3/18/2014,3/24/2014,1
20140311,6009,Calaveras County,CA,0,100,100,100,76.11,0,3/11/2014,3/17/2014,1
20140304,6009,Calaveras County,CA,0,100,100,100,76.11,0,3/4/2014,3/10/2014,1
20140225,6009,Calaveras County,CA,0,100,100,100,76.11,0,2/25/2014,3/3/2014,1
20140218,6009,Calaveras County,CA,0,100,100,100,46.06,0,2/18/2014,2/24/2014,1
20140211,6009,Calaveras County,CA,0,100,100,100,46.06,0,2/11/2014,2/17/2014,1
20140204,6009,Calaveras County,CA,0,100,100,100,100,0,2/4/2014,2/10/2014,1
20140128,6009,Calaveras County,CA,0,100,100,100,100,0,1/28/2014,2/3/2014,1
20140121,6009,Calaveras County,CA,0,100,100,100,100,0,1/21/2014,1/27/2014,1
20140114,6009,Calaveras County,CA,0,100,100,100,100,0,1/14/2014,1/20/2014,1
20140107,6009,Calaveras County,CA,0,100,100,100,100,0,1/7/2014,1/13/2014,1
20131231,6009,Calaveras County,CA,0,100,100,100,100,0,12/31/2013,1/6/2014,1
20131224,6009,Calaveras County,CA,0,100,100,100,100,0,12/24/2013,12/30/2013,1
20131217,6009,Calaveras County,CA,0,100,100,100,100,0,12/17/2013,12/23/2013,1
20131210,6009,Calaveras County,CA,0,100,100,100,100,0,12/10/2013,12/16/2013,1
20131203,6009,Calaveras County,CA,0,100,100,100,100,0,12/3/2013,12/9/2013,1
20131126,6009,Calaveras County,CA,0,100,100,100,100,0,11/26/2013,12/2/2013,1
20131119,6009,Calaveras County,CA,0,100,100,100,100,0,11/19/2013,11/25/2013,1
20131112,6009,Calaveras County,CA,0,100,100,100,0,0,11/12/2013,11/18/2013,1
20131105,6009,Calaveras County,CA,0,100,100,100,0,0,11/5/2013,11/11/2013,1
20131029,6009,Calaveras County,CA,0,100,100,100,0,0,10/29/2013,11/4/2013,1
20131022,6009,Calaveras County,CA,0,100,100,100,0,0,10/22/2013,10/28/2013,1
20131015,6009,Calaveras County,CA,0,100,100,100,0,0,10/15/2013,10/21/2013,1
20131008,6009,Calaveras County,CA,0,100,100,100,0,0,10/8/2013,10/14/2013,1
20131001,6009,Calaveras County,CA,0,100,100,100,0,0,10/1/2013,10/7/2013,1
20130924,6009,Calaveras County,CA,0,100,100,100,0,0,9/24/2013,9/30/2013,1
20130917,6009,Calaveras County,CA,0,100,100,100,0,0,9/17/2013,9/23/2013,1
20130910,6009,Calaveras County,CA,0,100,100,100,0,0,9/10/2013,9/16/2013,1
20130903,6009,Calaveras County,CA,0,100,100,100,0,0,9/3/2013,9/9/2013,1
20130827,6009,Calaveras County,CA,0,100,100,100,0,0,8/27/2013,9/2/2013,1
20130820,6009,Calaveras County,CA,0,100,100,100,0,0,8/20/2013,8/26/2013,1
20130813,6009,Calaveras County,CA,0,100,100,100,0,0,8/13/2013,8/19/2013,1
20130806,6009,Calaveras County,CA,0,100,100,100,0,0,8/6/2013,8/12/2013,1
20130730,6009,Calaveras County,CA,0,100,100,100,0,0,7/30/2013,8/5/2013,1
20130723,6009,Calaveras County,CA,0,100,100,100,0,0,7/23/2013,7/29/2013,1
20130716,6009,Calaveras County,CA,0,100,100,100,0,0,7/16/2013,7/22/2013,1
20130709,6009,Calaveras County,CA,0,100,100,100,0,0,7/9/2013,7/15/2013,1
20130702,6009,Calaveras County,CA,0,100,100,100,0,0,7/2/2013,7/8/2013,1
20130625,6009,Calaveras County,CA,0,100,100,100,0,0,6/25/2013,7/1/2013,1
20130618,6009,Calaveras County,CA,0,100,100,21.99,0,0,6/18/2013,6/24/2013,1
20130611,6009,Calaveras County,CA,0,100,100,21.99,0,0,6/11/2013,6/17/2013,1
20130604,6009,Calaveras County,CA,0,100,100,23.07,0,0,6/4/2013,6/10/2013,1
20130528,6009,Calaveras County,CA,0,100,100,0,0,0,5/28/2013,6/3/2013,1
20130521,6009,Calaveras County,CA,0,100,100,0,0,0,5/21/2013,5/27/2013,1
20130514,6009,Calaveras County,CA,0,100,100,0,0,0,5/14/2013,5/20/2013,1
20130507,6009,Calaveras County,CA,0,100,100,0,0,0,5/7/2013,5/13/2013,1
20130430,6009,Calaveras County,CA,0,100,88.97,0,0,0,4/30/2013,5/6/2013,1
20130423,6009,Calaveras County,CA,0,100,88.97,0,0,0,4/23/2013,4/29/2013,1
20130416,6009,Calaveras County,CA,0,100,2.4,0,0,0,4/16/2013,4/22/2013,1
20130409,6009,Calaveras County,CA,0,100,2.4,0,0,0,4/9/2013,4/15/2013,1
20130402,6009,Calaveras County,CA,0,100,2.4,0,0,0,4/2/2013,4/8/2013,1
20130326,6009,Calaveras County,CA,0,100,2.4,0,0,0,3/26/2013,4/1/2013,1
20130319,6009,Calaveras County,CA,17.69,82.31,2.4,0,0,0,3/19/2013,3/25/2013,1
20130312,6009,Calaveras County,CA,17.69,82.31,0.32,0,0,0,3/12/2013,3/18/2013,1
20130305,6009,Calaveras County,CA,0,100,0.19,0,0,0,3/5/2013,3/11/2013,1
20130226,6009,Calaveras County,CA,0,100,0.52,0,0,0,2/26/2013,3/4/2013,1
20130219,6009,Calaveras County,CA,91.21,8.79,0.5,0,0,0,2/19/2013,2/25/2013,1
20130212,6009,Calaveras County,CA,91.21,8.79,0.5,0,0,0,2/12/2013,2/18/2013,1
20130205,6009,Calaveras County,CA,91.58,8.42,0.5,0,0,0,2/5/2013,2/11/2013,1
20130129,6009,Calaveras County,CA,91.58,8.42,0.5,0,0,0,1/29/2013,2/4/2013,1
20130122,6009,Calaveras County,CA,91.58,8.42,0.5,0,0,0,1/22/2013,1/28/2013,1
20130115,6009,Calaveras County,CA,91.58,8.42,0.5,0,0,0,1/15/2013,1/21/2013,1
20130108,6009,Calaveras County,CA,73.14,26.86,0.9,0,0,0,1/8/2013,1/14/2013,1
20130101,6009,Calaveras County,CA,73.99,26.01,0.45,0,0,0,1/1/2013,1/7/2013,1
20200602,6011,Colusa County,CA,0,100,100,100,0,0,6/2/2020,6/8/2020,1
20200526,6011,Colusa County,CA,0,100,100,100,0,0,5/26/2020,6/1/2020,1
20200519,6011,Colusa County,CA,0,100,100,100,0,0,5/19/2020,5/25/2020,1
20200512,6011,Colusa County,CA,0,100,100,100,0,0,5/12/2020,5/18/2020,1
20200505,6011,Colusa County,CA,0,100,100,100,0,0,5/5/2020,5/11/2020,1
20200428,6011,Colusa County,CA,0,100,100,100,0,0,4/28/2020,5/4/2020,1
20200421,6011,Colusa County,CA,0,100,100,100,0,0,4/21/2020,4/27/2020,1
20200414,6011,Colusa County,CA,0,100,100,40.93,0,0,4/14/2020,4/20/2020,1
20200407,6011,Colusa County,CA,0,100,100,0,0,0,4/7/2020,4/13/2020,1
20200331,6011,Colusa County,CA,0,100,100,0,0,0,3/31/2020,4/6/2020,1
20200324,6011,Colusa County,CA,0,100,100,0,0,0,3/24/2020,3/30/2020,1
20200317,6011,Colusa County,CA,0,100,69.14,0,0,0,3/17/2020,3/23/2020,1
20200310,6011,Colusa County,CA,0,100,69.14,0,0,0,3/10/2020,3/16/2020,1
20200303,6011,Colusa County,CA,0,100,6.88,0,0,0,3/3/2020,3/9/2020,1
20200225,6011,Colusa County,CA,0,100,6.88,0,0,0,2/25/2020,3/2/2020,1
20200218,6011,Colusa County,CA,0,100,0,0,0,0,2/18/2020,2/24/2020,1
20200211,6011,Colusa County,CA,15.16,84.84,0,0,0,0,2/11/2020,2/17/2020,1
20200204,6011,Colusa County,CA,14.39,85.61,0,0,0,0,2/4/2020,2/10/2020,1
20200128,6011,Colusa County,CA,14.39,85.61,0,0,0,0,1/28/2020,2/3/2020,1
20200121,6011,Colusa County,CA,100,0,0,0,0,0,1/21/2020,1/27/2020,1
20200114,6011,Colusa County,CA,100,0,0,0,0,0,1/14/2020,1/20/2020,1
20200107,6011,Colusa County,CA,100,0,0,0,0,0,1/7/2020,1/13/2020,1
20191231,6011,Colusa County,CA,100,0,0,0,0,0,12/31/2019,1/6/2020,1
20191224,6011,Colusa County,CA,100,0,0,0,0,0,12/24/2019,12/30/2019,1
20191217,6011,Colusa County,CA,100,0,0,0,0,0,12/17/2019,12/23/2019,1
20191210,6011,Colusa County,CA,100,0,0,0,0,0,12/10/2019,12/16/2019,1
20191203,6011,Colusa County,CA,0,100,0,0,0,0,12/3/2019,12/9/2019,1
20191126,6011,Colusa County,CA,0,100,0,0,0,0,11/26/2019,12/2/2019,1
20191119,6011,Colusa County,CA,0,100,0,0,0,0,11/19/2019,11/25/2019,1
20191112,6011,Colusa County,CA,0,100,0,0,0,0,11/12/2019,11/18/2019,1
20191105,6011,Colusa County,CA,100,0,0,0,0,0,11/5/2019,11/11/2019,1
20191029,6011,Colusa County,CA,100,0,0,0,0,0,10/29/2019,11/4/2019,1
20191022,6011,Colusa County,CA,100,0,0,0,0,0,10/22/2019,10/28/2019,1
20191015,6011,Colusa County,CA,100,0,0,0,0,0,10/15/2019,10/21/2019,1
20191008,6011,Colusa County,CA,100,0,0,0,0,0,10/8/2019,10/14/2019,1
20191001,6011,Colusa County,CA,100,0,0,0,0,0,10/1/2019,10/7/2019,1
20190924,6011,Colusa County,CA,100,0,0,0,0,0,9/24/2019,9/30/2019,1
20190917,6011,Colusa County,CA,100,0,0,0,0,0,9/17/2019,9/23/2019,1
20190910,6011,Colusa County,CA,100,0,0,0,0,0,9/10/2019,9/16/2019,1
20190903,6011,Colusa County,CA,100,0,0,0,0,0,9/3/2019,9/9/2019,1
20190827,6011,Colusa County,CA,100,0,0,0,0,0,8/27/2019,9/2/2019,1
20190820,6011,Colusa County,CA,100,0,0,0,0,0,8/20/2019,8/26/2019,1
20190813,6011,Colusa County,CA,100,0,0,0,0,0,8/13/2019,8/19/2019,1
20190806,6011,Colusa County,CA,100,0,0,0,0,0,8/6/2019,8/12/2019,1
20190730,6011,Colusa County,CA,100,0,0,0,0,0,7/30/2019,8/5/2019,1
20190723,6011,Colusa County,CA,100,0,0,0,0,0,7/23/2019,7/29/2019,1
20190716,6011,Colusa County,CA,100,0,0,0,0,0,7/16/2019,7/22/2019,1
20190709,6011,Colusa County,CA,100,0,0,0,0,0,7/9/2019,7/15/2019,1
20190702,6011,Colusa County,CA,100,0,0,0,0,0,7/2/2019,7/8/2019,1
20190625,6011,Colusa County,CA,100,0,0,0,0,0,6/25/2019,7/1/2019,1
20190618,6011,Colusa County,CA,100,0,0,0,0,0,6/18/2019,6/24/2019,1
20190611,6011,Colusa County,CA,100,0,0,0,0,0,6/11/2019,6/17/2019,1
20190604,6011,Colusa County,CA,100,0,0,0,0,0,6/4/2019,6/10/2019,1
20190528,6011,Colusa County,CA,100,0,0,0,0,0,5/28/2019,6/3/2019,1
20190521,6011,Colusa County,CA,100,0,0,0,0,0,5/21/2019,5/27/2019,1
20190514,6011,Colusa County,CA,100,0,0,0,0,0,5/14/2019,5/20/2019,1
20190507,6011,Colusa County,CA,100,0,0,0,0,0,5/7/2019,5/13/2019,1
20190430,6011,Colusa County,CA,100,0,0,0,0,0,4/30/2019,5/6/2019,1
20190423,6011,Colusa County,CA,100,0,0,0,0,0,4/23/2019,4/29/2019,1
20190416,6011,Colusa County,CA,100,0,0,0,0,0,4/16/2019,4/22/2019,1
20190409,6011,Colusa County,CA,100,0,0,0,0,0,4/9/2019,4/15/2019,1
20190402,6011,Colusa County,CA,100,0,0,0,0,0,4/2/2019,4/8/2019,1
20190326,6011,Colusa County,CA,100,0,0,0,0,0,3/26/2019,4/1/2019,1
20190319,6011,Colusa County,CA,100,0,0,0,0,0,3/19/2019,3/25/2019,1
20190312,6011,Colusa County,CA,100,0,0,0,0,0,3/12/2019,3/18/2019,1
20190305,6011,Colusa County,CA,100,0,0,0,0,0,3/5/2019,3/11/2019,1
20190226,6011,Colusa County,CA,100,0,0,0,0,0,2/26/2019,3/4/2019,1
20190219,6011,Colusa County,CA,100,0,0,0,0,0,2/19/2019,2/25/2019,1
20190212,6011,Colusa County,CA,100,0,0,0,0,0,2/12/2019,2/18/2019,1
20190205,6011,Colusa County,CA,99.96,0.04,0,0,0,0,2/5/2019,2/11/2019,1
20190129,6011,Colusa County,CA,67.68,32.32,0,0,0,0,1/29/2019,2/4/2019,1
20190122,6011,Colusa County,CA,0,100,37.26,0,0,0,1/22/2019,1/28/2019,1
20190115,6011,Colusa County,CA,0,100,37.26,0,0,0,1/15/2019,1/21/2019,1
20190108,6011,Colusa County,CA,0,100,37.26,0,0,0,1/8/2019,1/14/2019,1
20190101,6011,Colusa County,CA,0,100,37.26,0,0,0,1/1/2019,1/7/2019,1
20181225,6011,Colusa County,CA,0,100,37.26,0,0,0,12/25/2018,12/31/2018,1
20181218,6011,Colusa County,CA,0,100,37.26,0,0,0,12/18/2018,12/24/2018,1
20181211,6011,Colusa County,CA,0,100,37.26,0,0,0,12/11/2018,12/17/2018,1
20181204,6011,Colusa County,CA,0,100,100,0,0,0,12/4/2018,12/10/2018,1
20181127,6011,Colusa County,CA,0,100,100,0,0,0,11/27/2018,12/3/2018,1
20181120,6011,Colusa County,CA,0,100,100,0,0,0,11/20/2018,11/26/2018,1
20181113,6011,Colusa County,CA,0,100,99.7,0,0,0,11/13/2018,11/19/2018,1
20181106,6011,Colusa County,CA,0,100,89.63,0,0,0,11/6/2018,11/12/2018,1
20181030,6011,Colusa County,CA,0,100,78.42,0,0,0,10/30/2018,11/5/2018,1
20181023,6011,Colusa County,CA,0,100,78.42,0,0,0,10/23/2018,10/29/2018,1
20181016,6011,Colusa County,CA,0,100,78.42,0,0,0,10/16/2018,10/22/2018,1
20181009,6011,Colusa County,CA,0,100,78.42,0,0,0,10/9/2018,10/15/2018,1
20181002,6011,Colusa County,CA,0,100,78.42,0,0,0,10/2/2018,10/8/2018,1
20180925,6011,Colusa County,CA,0,100,78.42,0,0,0,9/25/2018,10/1/2018,1
20180918,6011,Colusa County,CA,0,100,78.42,0,0,0,9/18/2018,9/24/2018,1
20180911,6011,Colusa County,CA,0,100,78.42,0,0,0,9/11/2018,9/17/2018,1
20180904,6011,Colusa County,CA,0,100,78.42,0,0,0,9/4/2018,9/10/2018,1
20180828,6011,Colusa County,CA,0,100,78.42,0,0,0,8/28/2018,9/3/2018,1
20180821,6011,Colusa County,CA,0,100,78.42,0,0,0,8/21/2018,8/27/2018,1
20180814,6011,Colusa County,CA,0,100,78.42,0,0,0,8/14/2018,8/20/2018,1
20180807,6011,Colusa County,CA,0,100,78.42,0,0,0,8/7/2018,8/13/2018,1
20180731,6011,Colusa County,CA,0,100,78.42,0,0,0,7/31/2018,8/6/2018,1
20180724,6011,Colusa County,CA,0,100,77.72,0,0,0,7/24/2018,7/30/2018,1
20180717,6011,Colusa County,CA,0,100,77.72,0,0,0,7/17/2018,7/23/2018,1
20180710,6011,Colusa County,CA,0,100,77.72,0,0,0,7/10/2018,7/16/2018,1
20180703,6011,Colusa County,CA,0,100,77.72,0,0,0,7/3/2018,7/9/2018,1
20180626,6011,Colusa County,CA,0,100,77.72,0,0,0,6/26/2018,7/2/2018,1
20180619,6011,Colusa County,CA,1.76,98.24,0,0,0,0,6/19/2018,6/25/2018,1
20180612,6011,Colusa County,CA,1.55,98.45,0,0,0,0,6/12/2018,6/18/2018,1
20180605,6011,Colusa County,CA,1.55,98.45,0,0,0,0,6/5/2018,6/11/2018,1
20180529,6011,Colusa County,CA,1.55,98.45,0,0,0,0,5/29/2018,6/4/2018,1
20180522,6011,Colusa County,CA,1.55,98.45,0,0,0,0,5/22/2018,5/28/2018,1
20180515,6011,Colusa County,CA,1.6,98.4,0,0,0,0,5/15/2018,5/21/2018,1
20180508,6011,Colusa County,CA,8.3,91.7,0,0,0,0,5/8/2018,5/14/2018,1
20180501,6011,Colusa County,CA,7.31,92.69,0,0,0,0,5/1/2018,5/7/2018,1
20180424,6011,Colusa County,CA,7.31,92.69,0,0,0,0,4/24/2018,4/30/2018,1
20180417,6011,Colusa County,CA,7.31,92.69,0,0,0,0,4/17/2018,4/23/2018,1
20180410,6011,Colusa County,CA,7.31,92.69,0,0,0,0,4/10/2018,4/16/2018,1
20180403,6011,Colusa County,CA,0,100,0,0,0,0,4/3/2018,4/9/2018,1
20180327,6011,Colusa County,CA,0,100,0,0,0,0,3/27/2018,4/2/2018,1
20180320,6011,Colusa County,CA,0,100,0,0,0,0,3/20/2018,3/26/2018,1
20180313,6011,Colusa County,CA,0,100,0,0,0,0,3/13/2018,3/19/2018,1
20180306,6011,Colusa County,CA,0,100,0,0,0,0,3/6/2018,3/12/2018,1
20180227,6011,Colusa County,CA,0,100,0,0,0,0,2/27/2018,3/5/2018,1
20180220,6011,Colusa County,CA,0,100,0,0,0,0,2/20/2018,2/26/2018,1
20180213,6011,Colusa County,CA,7.04,92.96,0,0,0,0,2/13/2018,2/19/2018,1
20180206,6011,Colusa County,CA,6.96,93.04,0,0,0,0,2/6/2018,2/12/2018,1
20180130,6011,Colusa County,CA,100,0,0,0,0,0,1/30/2018,2/5/2018,1
20180123,6011,Colusa County,CA,100,0,0,0,0,0,1/23/2018,1/29/2018,1
20180116,6011,Colusa County,CA,100,0,0,0,0,0,1/16/2018,1/22/2018,1
20180109,6011,Colusa County,CA,100,0,0,0,0,0,1/9/2018,1/15/2018,1
20180102,6011,Colusa County,CA,100,0,0,0,0,0,1/2/2018,1/8/2018,1
20171226,6011,Colusa County,CA,100,0,0,0,0,0,12/26/2017,1/1/2018,1
20171219,6011,Colusa County,CA,100,0,0,0,0,0,12/19/2017,12/25/2017,1
20171212,6011,Colusa County,CA,100,0,0,0,0,0,12/12/2017,12/18/2017,1
20171205,6011,Colusa County,CA,100,0,0,0,0,0,12/5/2017,12/11/2017,1
20171128,6011,Colusa County,CA,100,0,0,0,0,0,11/28/2017,12/4/2017,1
20171121,6011,Colusa County,CA,100,0,0,0,0,0,11/21/2017,11/27/2017,1
20171114,6011,Colusa County,CA,100,0,0,0,0,0,11/14/2017,11/20/2017,1
20171107,6011,Colusa County,CA,100,0,0,0,0,0,11/7/2017,11/13/2017,1
20171031,6011,Colusa County,CA,100,0,0,0,0,0,10/31/2017,11/6/2017,1
20171024,6011,Colusa County,CA,100,0,0,0,0,0,10/24/2017,10/30/2017,1
20171017,6011,Colusa County,CA,100,0,0,0,0,0,10/17/2017,10/23/2017,1
20171010,6011,Colusa County,CA,100,0,0,0,0,0,10/10/2017,10/16/2017,1
20171003,6011,Colusa County,CA,100,0,0,0,0,0,10/3/2017,10/9/2017,1
20170926,6011,Colusa County,CA,100,0,0,0,0,0,9/26/2017,10/2/2017,1
20170919,6011,Colusa County,CA,100,0,0,0,0,0,9/19/2017,9/25/2017,1
20170912,6011,Colusa County,CA,100,0,0,0,0,0,9/12/2017,9/18/2017,1
20170905,6011,Colusa County,CA,100,0,0,0,0,0,9/5/2017,9/11/2017,1
20170829,6011,Colusa County,CA,100,0,0,0,0,0,8/29/2017,9/4/2017,1
20170822,6011,Colusa County,CA,100,0,0,0,0,0,8/22/2017,8/28/2017,1
20170815,6011,Colusa County,CA,100,0,0,0,0,0,8/15/2017,8/21/2017,1
20170808,6011,Colusa County,CA,100,0,0,0,0,0,8/8/2017,8/14/2017,1
20170801,6011,Colusa County,CA,100,0,0,0,0,0,8/1/2017,8/7/2017,1
20170725,6011,Colusa County,CA,100,0,0,0,0,0,7/25/2017,7/31/2017,1
20170718,6011,Colusa County,CA,100,0,0,0,0,0,7/18/2017,7/24/2017,1
20170711,6011,Colusa County,CA,100,0,0,0,0,0,7/11/2017,7/17/2017,1
20170704,6011,Colusa County,CA,100,0,0,0,0,0,7/4/2017,7/10/2017,1
20170627,6011,Colusa County,CA,100,0,0,0,0,0,6/27/2017,7/3/2017,1
20170620,6011,Colusa County,CA,100,0,0,0,0,0,6/20/2017,6/26/2017,1
20170613,6011,Colusa County,CA,100,0,0,0,0,0,6/13/2017,6/19/2017,1
20170606,6011,Colusa County,CA,100,0,0,0,0,0,6/6/2017,6/12/2017,1
20170530,6011,Colusa County,CA,100,0,0,0,0,0,5/30/2017,6/5/2017,1
20170523,6011,Colusa County,CA,100,0,0,0,0,0,5/23/2017,5/29/2017,1
20170516,6011,Colusa County,CA,100,0,0,0,0,0,5/16/2017,5/22/2017,1
20170509,6011,Colusa County,CA,100,0,0,0,0,0,5/9/2017,5/15/2017,1
20170502,6011,Colusa County,CA,100,0,0,0,0,0,5/2/2017,5/8/2017,1
20170425,6011,Colusa County,CA,100,0,0,0,0,0,4/25/2017,5/1/2017,1
20170418,6011,Colusa County,CA,100,0,0,0,0,0,4/18/2017,4/24/2017,1
20170411,6011,Colusa County,CA,100,0,0,0,0,0,4/11/2017,4/17/2017,1
20170404,6011,Colusa County,CA,100,0,0,0,0,0,4/4/2017,4/10/2017,1
20170328,6011,Colusa County,CA,100,0,0,0,0,0,3/28/2017,4/3/2017,1
20170321,6011,Colusa County,CA,100,0,0,0,0,0,3/21/2017,3/27/2017,1
20170314,6011,Colusa County,CA,100,0,0,0,0,0,3/14/2017,3/20/2017,1
20170307,6011,Colusa County,CA,100,0,0,0,0,0,3/7/2017,3/13/2017,1
20170228,6011,Colusa County,CA,100,0,0,0,0,0,2/28/2017,3/6/2017,1
20170221,6011,Colusa County,CA,100,0,0,0,0,0,2/21/2017,2/27/2017,1
